"Hierarchy Level","Page Type","Page Path","Page ID","Page Title","Full URL","Taxonomy Level 1","Taxonomy Level 2","Taxonomy Level 3","Taxonomy Level 4","Taxonomy Level 5","Taxonomy Level 6","Taxonomy URL Level 1","Taxonomy URL Level 2","Taxonomy URL Level 3","Taxonomy URL Level 4","Taxonomy URL Level 5","Taxonomy URL Level 6","Toggle URL",hasBenefitCategory,"Page Language",Categories
1,"Home Page",/,1,"Making government services easier to find",http://localhost/,Home,Home,Home,Home,Home,Home,/,/,/,/,/,/,http://localhost/es/,,"USAGov English"
4,federal_directory_record,/agencies/defense-contract-management-agency,1019,"Defense Contract Management Agency (DCMA)",http://localhost/agencies/defense-contract-management-agency,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","Defense Contract Management Agency","Defense Contract Management Agency","Defense Contract Management Agency",/,/about-the-us,/agency-index,/agencies/defense-contract-management-agency,/agencies/defense-contract-management-agency,/agencies/defense-contract-management-agency,None,,"USAGov English"
4,federal_directory_record,/agencies/center-for-food-safety-and-applied-nutrition,1020,"Center for Food Safety and Applied Nutrition (CFSAN)",http://localhost/agencies/center-for-food-safety-and-applied-nutrition,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","Center for Food Safety and Applied Nutrition","Center for Food Safety and Applied Nutrition","Center for Food Safety and Applied Nutrition",/,/about-the-us,/agency-index,/agencies/center-for-food-safety-and-applied-nutrition,/agencies/center-for-food-safety-and-applied-nutrition,/agencies/center-for-food-safety-and-applied-nutrition,http://localhost/es/agencias/centro-para-la-seguridad-alimentaria-y-la-nutricion-aplicada,,"USAGov English"
4,federal_directory_record,/agencies/employee-benefits-security-administration,1021,"Employee Benefits Security Administration (EBSA)",http://localhost/agencies/employee-benefits-security-administration,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","Employee Benefits Security Administration","Employee Benefits Security Administration","Employee Benefits Security Administration",/,/about-the-us,/agency-index,/agencies/employee-benefits-security-administration,/agencies/employee-benefits-security-administration,/agencies/employee-benefits-security-administration,http://localhost/es/agencias/administracion-de-seguridad-de-beneficios-de-los-empleados,,"USAGov English"
4,federal_directory_record,/es/agencias/departamento-de-comercio,1022,"Departamento de Comercio (DOC)",http://localhost/es/agencias/departamento-de-comercio,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Departamento de Comercio","Departamento de Comercio","Departamento de Comercio",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/agencias/departamento-de-comercio,/es/agencias/departamento-de-comercio,/es/agencias/departamento-de-comercio,http://localhost/agencies/u-s-department-of-commerce,,"USAGov en Español"
4,federal_directory_record,/es/agencias/fuerza-aerea-de-ee-uu,1023,"Fuerza Aérea de EE. UU.",http://localhost/es/agencias/fuerza-aerea-de-ee-uu,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Fuerza Aérea de EE. UU.","Fuerza Aérea de EE. UU.","Fuerza Aérea de EE. UU.",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/agencias/fuerza-aerea-de-ee-uu,/es/agencias/fuerza-aerea-de-ee-uu,/es/agencias/fuerza-aerea-de-ee-uu,http://localhost/agencies/u-s-air-force,,"USAGov en Español"
4,federal_directory_record,/agencies/pension-benefit-guaranty-corporation,1024,"Pension Benefit Guaranty Corporation (PBGC)",http://localhost/agencies/pension-benefit-guaranty-corporation,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","Pension Benefit Guaranty Corporation","Pension Benefit Guaranty Corporation","Pension Benefit Guaranty Corporation",/,/about-the-us,/agency-index,/agencies/pension-benefit-guaranty-corporation,/agencies/pension-benefit-guaranty-corporation,/agencies/pension-benefit-guaranty-corporation,http://localhost/es/agencias/corporacion-para-garantizar-los-beneficios-de-las-pensiones,,"USAGov English"
4,federal_directory_record,/agencies/stennis-center-for-public-service,1025,"Stennis Center for Public Service",http://localhost/agencies/stennis-center-for-public-service,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","Stennis Center for Public Service","Stennis Center for Public Service","Stennis Center for Public Service",/,/about-the-us,/agency-index,/agencies/stennis-center-for-public-service,/agencies/stennis-center-for-public-service,/agencies/stennis-center-for-public-service,None,,"USAGov English"
4,federal_directory_record,/es/agencias/museos-y-galerias-smithsonian,1026,"Museos y Galerías Smithsonian",http://localhost/es/agencias/museos-y-galerias-smithsonian,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Museos y Galerías Smithsonian","Museos y Galerías Smithsonian","Museos y Galerías Smithsonian",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/agencias/museos-y-galerias-smithsonian,/es/agencias/museos-y-galerias-smithsonian,/es/agencias/museos-y-galerias-smithsonian,http://localhost/agencies/smithsonian-institution,,"USAGov en Español"
4,federal_directory_record,/agencies/defense-intelligence-agency,1027,"Defense Intelligence Agency (DIA)",http://localhost/agencies/defense-intelligence-agency,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","Defense Intelligence Agency","Defense Intelligence Agency","Defense Intelligence Agency",/,/about-the-us,/agency-index,/agencies/defense-intelligence-agency,/agencies/defense-intelligence-agency,/agencies/defense-intelligence-agency,None,,"USAGov English"
4,federal_directory_record,/agencies/joint-chiefs-of-staff,1029,"Joint Chiefs of Staff",http://localhost/agencies/joint-chiefs-of-staff,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","Joint Chiefs of Staff","Joint Chiefs of Staff","Joint Chiefs of Staff",/,/about-the-us,/agency-index,/agencies/joint-chiefs-of-staff,/agencies/joint-chiefs-of-staff,/agencies/joint-chiefs-of-staff,None,,"USAGov English"
4,federal_directory_record,/es/agencias/departamento-de-educacion,1030,"Departamento de Educación (ED)",http://localhost/es/agencias/departamento-de-educacion,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Departamento de Educación","Departamento de Educación","Departamento de Educación",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/agencias/departamento-de-educacion,/es/agencias/departamento-de-educacion,/es/agencias/departamento-de-educacion,http://localhost/agencies/u-s-department-of-education,,"USAGov en Español"
4,federal_directory_record,/agencies/social-security-administration,1031,"Social Security Administration (SSA)",http://localhost/agencies/social-security-administration,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","Social Security Administration","Social Security Administration","Social Security Administration",/,/about-the-us,/agency-index,/agencies/social-security-administration,/agencies/social-security-administration,/agencies/social-security-administration,http://localhost/es/agencias/administracion-del-seguro-social,,"USAGov English"
4,federal_directory_record,/es/agencias/agencia-para-sustancias-toxicas-y-el-registro-de-enfermedades,1032,"Agencia para Sustancias Tóxicas y el Registro de Enfermedades (ATSDR)",http://localhost/es/agencias/agencia-para-sustancias-toxicas-y-el-registro-de-enfermedades,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Agencia para Sustancias Tóxicas y el Registro de Enfermedades","Agencia para Sustancias Tóxicas y el Registro de Enfermedades","Agencia para Sustancias Tóxicas y el Registro de Enfermedades",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/agencias/agencia-para-sustancias-toxicas-y-el-registro-de-enfermedades,/es/agencias/agencia-para-sustancias-toxicas-y-el-registro-de-enfermedades,/es/agencias/agencia-para-sustancias-toxicas-y-el-registro-de-enfermedades,http://localhost/agencies/agency-for-toxic-substances-and-disease-registry,,"USAGov en Español"
4,federal_directory_record,/agencies/defense-security-cooperation-agency,1033,"Defense Security Cooperation Agency (DSCA)",http://localhost/agencies/defense-security-cooperation-agency,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","Defense Security Cooperation Agency","Defense Security Cooperation Agency","Defense Security Cooperation Agency",/,/about-the-us,/agency-index,/agencies/defense-security-cooperation-agency,/agencies/defense-security-cooperation-agency,/agencies/defense-security-cooperation-agency,None,,"USAGov English"
4,federal_directory_record,/agencies/joint-fire-science-program,1034,"Joint Fire Science Program (JFSP)",http://localhost/agencies/joint-fire-science-program,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","Joint Fire Science Program","Joint Fire Science Program","Joint Fire Science Program",/,/about-the-us,/agency-index,/agencies/joint-fire-science-program,/agencies/joint-fire-science-program,/agencies/joint-fire-science-program,None,,"USAGov English"
4,federal_directory_record,/es/agencias/departamento-de-estado,1035,"Departamento de Estado (DOS)",http://localhost/es/agencias/departamento-de-estado,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Departamento de Estado","Departamento de Estado","Departamento de Estado",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/agencias/departamento-de-estado,/es/agencias/departamento-de-estado,/es/agencias/departamento-de-estado,http://localhost/agencies/u-s-department-of-state,,"USAGov en Español"
4,federal_directory_record,/agencies/administration-for-native-americans,1036,"Administration for Native Americans (ANA)",http://localhost/agencies/administration-for-native-americans,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","Administration for Native Americans","Administration for Native Americans","Administration for Native Americans",/,/about-the-us,/agency-index,/agencies/administration-for-native-americans,/agencies/administration-for-native-americans,/agencies/administration-for-native-americans,http://localhost/es/agencias/oficina-de-asuntos-indigenas,,"USAGov English"
4,federal_directory_record,/agencies/office-of-surface-mining-reclamation-and-enforcement,1037,"Office of Surface Mining, Reclamation and Enforcement (OSMRE)",http://localhost/agencies/office-of-surface-mining-reclamation-and-enforcement,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","Office of Surface Mining, Reclamation and Enforcement","Office of Surface Mining, Reclamation and Enforcement","Office of Surface Mining, Reclamation and Enforcement",/,/about-the-us,/agency-index,/agencies/office-of-surface-mining-reclamation-and-enforcement,/agencies/office-of-surface-mining-reclamation-and-enforcement,/agencies/office-of-surface-mining-reclamation-and-enforcement,http://localhost/es/agencias/oficina-de-mineria-de-superficie,,"USAGov English"
4,federal_directory_record,/es/agencias/corte-suprema-de-estados-unidos,1038,"Corte Suprema de Estados Unidos",http://localhost/es/agencias/corte-suprema-de-estados-unidos,"Página principal","Acerca de EE. UU. y su Gobierno","Agencias federales","Corte Suprema de Estados Unidos","Corte Suprema de Estados Unidos","Corte Suprema de Estados Unidos",/es/,/es/acerca-de-estados-unidos,/es/indice-agencias,/es/agencias/corte-suprema-de-estados-unidos,/es/agencias/corte-suprema-de-estados-unidos,/es/agencias/corte-suprema-de-estados-unidos,http://localhost/agencies/supreme-court-of-the-united-states,,"USAGov en Español"
4,federal_directory_record,/agencies/office-of-juvenile-justice-and-delinquency-prevention,1039,"Office of Juvenile Justice and Delinquency Prevention (OJJDP)",http://localhost/agencies/office-of-juvenile-justice-and-delinquency-prevention,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","Office of Juvenile Justice and Delinquency Prevention","Office of Juvenile Justice and Delinquency Prevention","Office of Juvenile Justice and Delinquency Prevention",/,/about-the-us,/agency-index,/agencies/office-of-juvenile-justice-and-delinquency-prevention,/agencies/office-of-juvenile-justice-and-delinquency-prevention,/agencies/office-of-juvenile-justice-and-delinquency-prevention,http://localhost/es/agencias/oficina-de-justicia-juvenil-y-prevencion-de-la-delincuencia,,"USAGov English"
4,federal_directory_record,/agencies/federal-housing-administration,1040,"Federal Housing Administration (FHA)",http://localhost/agencies/federal-housing-administration,Home,"The U.S. and its government","A-Z index of U.S. government departments and agencies","Federal Housing Administration","Federal Housing Administration","Federal Housing Administration",/,/about-the-us,/agency-index,/agencies/federal-housing-administration,/agencies/federal-housing-administration,/agencies/federal-housing-administration,http://localhost/es/agencias/administracion-federal-de-vivienda,,"USAGov English"
